id,longitude,latitude,neighborhood_id
14194,-73.74627,40.70684,360
14195,-73.95486,40.6735,18
14196,-73.90847,40.88214,309
14197,-73.95408,40.69187,6
14198,-73.97851999999999,40.72663,29
14199,-73.93895,40.79226,4
14200,-73.96076,40.67734,18
14201,-73.92599,40.68636,6
14202,-73.9446,40.82561,2
14203,-73.94705,40.82332,2
14204,-73.99974,40.76254,7
14205,-73.94889,40.82765,2
14206,-73.93947,40.66209,246
14207,-73.96840999999999,40.75862,1
14208,-73.97910999999999,40.66252,12
14209,-73.9542,40.6811,6
14210,-73.86317,40.721470000000004,736
14211,-73.9786,40.78116,8
14212,-73.98999,40.71628,9
14213,-73.9479,40.763659999999994,227
14214,-73.92128000000001,40.683890000000005,6
14215,-73.95138,40.72729,32
14216,-73.99188000000001,40.69449,85
14217,-73.95004,40.74129,46
14218,-73.99569,40.71781,9
14219,-73.92485,40.74219,161
14220,-73.95614,40.63649,38
14221,-73.92814,40.70532,15
14222,-73.91685,40.76802,257
14223,-73.96163,40.67754,18
14224,-73.93859,40.84901,73
14225,-73.98763000000001,40.72808,29
14226,-74.00901999999999,40.72761,59
14227,-74.00493,40.74815,17
14228,-73.98536999999999,40.7598,553
14229,-73.94143000000001,40.82564,2
14230,-73.97106,40.67824,63
14231,-73.91573000000001,40.76101,257
14232,-74.00392,40.68443,976
14233,-73.983,40.73939,54
14234,-73.95684,40.67156,18
14235,-73.84335,40.87223,14235
14236,-73.94606999999999,40.683659999999996,6
14237,-73.83136999999999,40.74514,143
14238,-73.98731,40.727940000000004,29
14239,-73.94898,40.68627,6
14240,-73.94714,40.7169,15
14241,-73.96319,40.68121,3
14242,-73.99138,40.66227,608
14243,-74.00434,40.7341,14
14244,-73.98298,40.72104,39
14245,-73.95725,40.659929999999996,45
14246,-73.94951999999999,40.70818,15
14247,-73.95566,40.711870000000005,15
14248,-73.92463000000001,40.74214,161
14249,-73.95684,40.80735,2
14250,-73.98056,40.66355,12
14251,-73.93966999999999,40.80771,4
14252,-73.98594,40.71884,39
14253,-73.93032,40.70131,37
14254,-73.99523,40.757740000000005,7
14255,-73.9468,40.78119,62
14256,-73.95319,40.81238,2
14257,-73.99391,40.76355,7
14258,-73.94203,40.79736,4
14259,-73.95779,40.64261,38
14260,-73.97889,40.7264,29
14261,-74.00215,40.73134,14
14262,-73.81217,40.76726,143
14263,-73.9621,40.75912,1
14264,-73.99309000000001,40.76578,7
14265,-73.95191,40.78482,62
14266,-73.96802,40.759570000000004,1
14267,-73.96956,40.76163,1
14268,-73.95745,40.73144,32
14269,-73.99304000000001,40.69257,85
14270,-73.98103,40.73788,494
14271,-74.00061,40.71567,1139
14272,-73.97407,40.78731,8
14273,-73.92695,40.70673,15
14274,-73.95389,40.80129,2
14275,-73.88211,40.73816,650
14276,-73.96649000000001,40.69308,3
14277,-73.94065,40.84393,73
14278,-73.93784000000001,40.84411,73
14279,-73.94909,40.70925,15
14280,-73.94442,40.83135,2
14281,-73.98875,40.72118,39
14282,-73.88208,40.66483,521
14283,-73.96757,40.69458,3
14284,-73.9163,40.67415,18
14285,-73.97955999999999,40.64779,0
14286,-73.93955,40.79733,4
14287,-73.93055,40.69712,37
14288,-73.98756,40.735620000000004,494
14289,-73.99594,40.6785,101
14290,-73.9579,40.68673,6
14291,-73.95392,40.71725,15
14292,-74.00239,40.73198,14
14293,-73.94426,40.82645,2
14294,-73.93506,40.68652,6
14295,-73.94698000000001,40.79014,4
14296,-73.8386,40.71813,403
14297,-73.9936,40.75744,7
14298,-73.93621,40.668409999999994,18
14299,-73.98228,40.697309999999995,1689
14300,-73.99328,40.72683,211
14301,-73.92884000000001,40.70606,15
14302,-73.95291999999999,40.82546,2
14303,-73.98456,40.73427,494
14304,-73.94906,40.74523,46
14305,-73.99739,40.76198,7
14306,-73.94334,40.832190000000004,73
14307,-73.96710999999999,40.58571,486
14308,-73.94975,40.69155,6
14309,-73.988,40.67153,109
14310,-73.86055,40.89694,737
14311,-73.95849,40.68437,6
14312,-73.91838,40.67989,6
14313,-73.98704000000001,40.66473,12
14314,-73.97768,40.65895,25
14315,-73.92612,40.69995,37
14316,-73.95097,40.71119,15
14317,-73.98128,40.74545,1
14318,-73.97322,40.791909999999994,8
14319,-73.97054,40.679629999999996,63
14320,-73.96077,40.718740000000004,15
14321,-73.97923,40.68675,16
14322,-73.8584,40.87556,2930
14323,-73.99752,40.713229999999996,9
14324,-73.93861,40.805859999999996,4
14325,-73.96334,40.7591,1
14326,-73.99441999999999,40.7113,342
14327,-73.94516,40.6881,6
14328,-73.97700999999999,40.68642,16
14329,-73.96484,40.80288,8
14330,-73.98328000000001,40.732009999999995,494
14331,-73.91672,40.78,218
14332,-73.93699000000001,40.69032,6
14333,-73.98515,40.74389,1
14334,-73.95379,40.71617,15
14335,-73.93343,40.75332,46
14336,-73.9748,40.74544,5
14337,-73.97659,40.67923,21
14338,-73.95427,40.71987,32
14339,-73.9431,40.69823,6
14340,-73.96588,40.76162,62
14341,-73.96086,40.65505,45
14342,-73.99427,40.75925,7
14343,-73.99669,40.71312,9
14344,-73.96724,40.767920000000004,62
14345,-73.94888,40.6774,18
14346,-73.98782,40.72438,29
14347,-73.91911999999999,40.7359,161
14348,-73.9996,40.684979999999996,142
14349,-73.99466,40.75577,7
14350,-73.98345,40.721959999999996,29
14351,-73.99853,40.71327,1139
14352,-73.91603,40.69931,37
14353,-73.94372,40.679809999999996,6
14354,-73.98161,40.73598,494
14355,-73.94533,40.67305,18
14356,-73.9033,40.82345,1069
14357,-73.99171,40.73455,234
14358,-73.98998,40.7318,29
14359,-73.9178,40.67502,18
14360,-73.95274,40.66727,18
14361,-73.98646,40.72003,39
14362,-73.97185,40.79481,8
14363,-73.93257,40.68567,6
14364,-73.95,40.715,15
14365,-73.93774,40.82485,2
14366,-73.997,40.71862,241
14367,-74.0046,40.73386,14
14368,-73.96739000000001,40.67801,63
14369,-73.8872,40.67327,521
14370,-73.96871999999999,40.757709999999996,1
14371,-74.009,40.73618,14
14372,-73.99293,40.71894,39
14373,-73.9656,40.675,63
14374,-73.92638000000001,40.86609,26
14375,-73.95806999999999,40.713190000000004,15
14376,-73.83098000000001,40.69585,2276
14377,-73.94802,40.77837,62
14378,-73.76391,40.66275,5611
14379,-73.85571,40.72282,403
14380,-73.93054000000001,40.766259999999996,257
14381,-73.9634,40.67648,18
14382,-73.91403000000001,40.699670000000005,37
14383,-73.9672,40.76096,1
14384,-73.98018,40.72814,29
14385,-73.97961,40.79101,8
14386,-73.79105,40.76015,143
14387,-73.97378,40.75266,1
14388,-73.99075,40.76112,7
14389,-73.98904,40.724340000000005,29
14390,-73.93145,40.68472,6
14391,-73.93741,40.85585,73
14392,-73.98550999999999,40.73268,494
14393,-73.93265,40.70647,15
14394,-73.94115,40.715540000000004,15
14395,-73.94881,40.79606,4
14396,-73.91632,40.82731,557
14397,-73.93523,40.70346,15
14398,-73.98396,40.7357,494
14399,-73.98085999999999,40.67788,21
14400,-73.95259,40.774159999999995,62
14401,-73.99192,40.72224,39
14402,-73.96748000000001,40.68354,3
14403,-73.94333,40.83336,73
14404,-74.00222,40.73292,14
14405,-73.92766999999999,40.685559999999995,6
14406,-73.98485,40.77616,8
14407,-73.99087,40.76508,7
14408,-73.96582,40.68018,63
14409,-73.92464,40.70192,37
14410,-73.92115,40.7066,37
14411,-73.9434,40.69488,6
14412,-73.97995,40.72814,29
14413,-73.93496999999999,40.69062,6
14414,-73.94399,40.80296,4
14415,-73.95999,40.661429999999996,45
14416,-73.99744,40.74322,17
14417,-73.96811,40.79589,8
14418,-73.95276,40.77511,62
14419,-74.00336,40.733129999999996,14
14420,-73.95896,40.64495,38
14421,-73.92626,40.86083,26
14422,-73.96979,40.67771,63
14423,-73.98791999999999,40.73157,29
14424,-73.98823,40.73235,29
14425,-73.9125,40.768209999999996,257
14426,-73.93937,40.69873,6
14427,-73.94719,40.70821,15
14428,-73.92718,40.86761,26
14429,-73.97999,40.72152,29
14430,-73.89868,40.88599,309
14431,-73.95205,40.767959999999995,62
14432,-73.95974,40.712590000000006,15
14433,-73.92585,40.69585,37
14434,-73.95017,40.71055,15
14435,-73.95336,40.73733,32
14436,-73.95224,40.76658,62
14437,-73.9841,40.7328,494
14438,-73.95555999999999,40.68079,6
14439,-73.98854,40.7651,7
14440,-73.9083,40.690329999999996,37
14441,-73.92551999999999,40.86679,26
14442,-73.9906,40.72048,39
14443,-73.94429000000001,40.78626,4
14444,-73.9592,40.70969,15
14445,-73.98453,40.76898,8
14446,-73.92161999999999,40.86313,26
14447,-73.96728,40.71175,15
14448,-73.97174,40.79153,8
14449,-73.925,40.70515,37
14450,-73.99259,40.68963,142
14451,-73.92295,40.69607,37
14452,-73.99838000000001,40.73469,234
14453,-73.93575,40.81357,4
14454,-73.99729,40.71987,241
14455,-73.9565,40.717,15
14456,-73.95884000000001,40.7106,15
14457,-73.98961,40.76189,7
14458,-73.9522,40.64181,38
14459,-73.98057,40.735459999999996,494
14460,-73.96217,40.68073,3
14461,-73.94613000000001,40.791909999999994,4
14462,-73.99403000000001,40.761790000000005,7
14463,-73.97816,40.72916,29
14464,-73.94164,40.816959999999995,2
14465,-73.90998,40.697829999999996,37
14466,-73.93496999999999,40.68164,6
14467,-73.86506,40.85324,3439
14468,-73.9345,40.69627,6
14469,-73.97068,40.67893,63
14470,-73.94273000000001,40.81312,2
14471,-73.94672,40.70718,15
14472,-73.98810999999999,40.77271,8
14473,-73.94756,40.79766,4
14474,-73.9532,40.7695,62
14475,-73.9441,40.68789,6
14476,-73.96146999999999,40.81633,182
14477,-73.98894,40.6848,109
14478,-73.95323,40.72555,32
14479,-73.98899999999999,40.7213,39
14480,-74.0124,40.67941,2258
14481,-73.94199,40.72347,32
14482,-73.98968,40.747209999999995,17
14483,-73.9148,40.70223,37
14484,-73.94249,40.80761,2
14485,-73.96566999999999,40.67948,63
14486,-73.95425999999999,40.71905,15
14487,-73.98985,40.66216,608
14488,-73.98277,40.72201,29
14489,-73.94442,40.79736,4
14490,-73.92648,40.77349,257
14491,-73.94549,40.71097,15
14492,-73.95026,40.695859999999996,6
14493,-73.94939000000001,40.707229999999996,15
14494,-73.97176999999999,40.75225,1
14495,-73.99526,40.6885,142
14496,-73.89015,40.75179,683
14497,-73.98770999999999,40.72793,29
14498,-73.99221,40.744479999999996,17
14499,-73.96076,40.710159999999995,15
14500,-74.00845,40.70425,174
14501,-73.88349000000001,40.751059999999995,683
14502,-74.00238,40.73682,14
14503,-73.91691999999999,40.706790000000005,181
14504,-73.90684,40.7416,2827
14505,-73.98489000000001,40.71523,39
14506,-73.99495,40.68285,101
14507,-73.95551,40.67283,18
14508,-73.98385999999999,40.73117,29
14509,-73.93605,40.820440000000005,2
14510,-73.96135,40.79804,8
14511,-73.95314,40.8006,2
14512,-73.98404000000001,40.67937,109
14513,-73.98586999999999,40.762409999999996,553
14514,-73.93904,40.74859,46
14515,-73.9148,40.755790000000005,257
14516,-73.95644,40.71004,15
14517,-73.92442,40.678340000000006,6
14518,-73.9569,40.71745,15
14519,-73.98172,40.74308,54
14520,-73.94981999999999,40.773270000000004,62
14521,-73.98321,40.771370000000005,8
14522,-74.00806999999999,40.73982,14
14523,-73.98228,40.77661,8
14524,-73.80178000000001,40.69462,196
14525,-73.95246999999999,40.822829999999996,2
14526,-74.00263000000001,40.73642,14
14527,-73.96507,40.8042,182
14528,-73.94785999999999,40.72306,32
14529,-74.00459000000001,40.73133,14
14530,-73.98956,40.68623,158
14531,-73.95508000000001,40.82195,2
14532,-73.95578,40.6758,18
14533,-73.99476,40.7437,17
14534,-73.92378000000001,40.693220000000004,37
14535,-73.87288000000001,40.73958,650
14536,-73.92849,40.68647,6
14537,-73.99781,40.75994,7
14538,-74.00658,40.70563,174
14539,-73.99031,40.72526,29
14540,-73.99188000000001,40.760709999999996,7
14541,-73.9854,40.76279,553
14542,-73.99826999999999,40.76144,7
14543,-73.98369,40.72132,39
14544,-73.95654,40.71213,15
14545,-73.94913000000001,40.81575,2
14546,-73.93783,40.67677,18
14547,-73.95508000000001,40.724740000000004,32
14548,-73.96856,40.795759999999994,8
14549,-73.96775,40.7989,8
14550,-73.95476,40.801359999999995,2
14551,-73.98071999999999,40.72697,29
14552,-73.943,40.69165,6
14553,-73.84558,40.68165,975
14554,-73.96174,40.68701,3
14555,-73.99238000000001,40.67884,109
14556,-73.99005,40.739940000000004,223
14557,-73.94037,40.81086,2
14558,-73.92081,40.70017,37
14559,-73.97215,40.753209999999996,1
14560,-73.8665,40.73884,7300
14561,-73.96403000000001,40.694829999999996,3
14562,-73.99473,40.72225,419
14563,-73.98422,40.765840000000004,7
14564,-73.94889,40.8285,2
14565,-73.90855,40.87665,8288
14566,-73.97036999999999,40.750659999999996,1
14567,-73.96728,40.80792,182
14568,-73.95604,40.65976,45
14569,-73.97802,40.74573,5
14570,-73.97892,40.78838,8
14571,-73.98284,40.77156,8
14572,-73.93375,40.68674,6
14573,-73.95179,40.663909999999994,18
14574,-73.9741,40.7604,1
14575,-73.84765,40.68084,975
14576,-73.94705,40.80187,2
14577,-73.97449,40.69277,16
14578,-73.8889,40.74852,683
14579,-73.91812,40.88058,966
14580,-73.99473,40.745490000000004,17
14581,-73.96713000000001,40.807520000000004,182
14582,-73.94725,40.78222,62
14583,-73.98538,40.66397,12
14584,-73.95169,40.68962,6
14585,-73.94811,40.82334,2
14586,-73.95291999999999,40.772870000000005,62
14587,-73.94530999999999,40.83038,2
14588,-73.98273,40.766870000000004,1
14589,-73.94266,40.6718,18
14590,-73.97404,40.7939,8
14591,-73.97361,40.759209999999996,1
14592,-73.94133000000001,40.67634,18
14593,-73.98949,40.716590000000004,9
14594,-73.94193,40.71946,15
14595,-73.93469,40.79712,4
14596,-73.99669,40.7219,419
14597,-73.82138,40.75485,143
14598,-73.98523,40.7339,494
14599,-73.92730999999999,40.675779999999996,18
14600,-73.94542,40.78687,4
14601,-74.02989000000001,40.62637,883
14602,-73.9572,40.675090000000004,18
14603,-73.94677,40.79922,4
14604,-73.9647,40.70997,15
14605,-74.00161999999999,40.741609999999994,17
14606,-73.9939,40.66052,608
14607,-73.9566,40.769729999999996,62
14608,-73.95676999999999,40.72005,15
14609,-73.98558,40.72895,29
14610,-73.95145,40.769909999999996,62
14611,-74.00314,40.72705,59
14612,-73.94067,40.8348,73
14613,-73.93924,40.84077,73
14614,-73.98906,40.71713,39
14615,-73.94085,40.84098,73
14616,-73.99209,40.715559999999996,9
14617,-73.94242,40.68692,6
14618,-73.98176,40.74512,1
14619,-73.98825,40.7653,7
14620,-73.97835,40.677640000000004,21
14621,-73.98393,40.71931,39
14622,-73.91565,40.702729999999995,37
14623,-73.9537,40.74493,46
14624,-73.97439,40.63974,0
14625,-73.94681,40.64885,246
14626,-73.99051999999999,40.76035,7
14627,-73.95415,40.810320000000004,2
14628,-73.91365,40.681740000000005,6
14629,-73.9723,40.69413,16
14630,-73.94584,40.79504,4
14631,-73.91775,40.77587,218
14632,-73.99691999999999,40.71351,9
14633,-73.95357,40.77505,62
14634,-73.98025,40.77872,8
14635,-73.79829000000001,40.67667,196
14636,-73.96473,40.754529999999995,1
14637,-73.97263000000001,40.7471,5
14638,-74.00012,40.74118,17
14639,-73.78244000000001,40.6756,196
14640,-73.95616,40.76769,62
14641,-73.95371999999999,40.77697,62
14642,-73.95205,40.66258,45
14643,-73.96418,40.67525,63
14644,-74.00556999999999,40.72983,14
14645,-73.91932,40.71112,181
14646,-73.98389,40.74644,1
14647,-73.92116999999999,40.76964,257
14648,-74.01044,40.71526,587
14649,-73.92055,40.70024,37
14650,-73.97298,40.74969,5
14651,-73.93706,40.80147,4
14652,-73.97505,40.74342,54
14653,-73.98401,40.72367,29
14654,-73.9447,40.67075,18
14655,-73.92248000000001,40.69531,37
14656,-73.99758,40.7138,9
14657,-73.94266,40.69287,6
14658,-73.92249,40.69549,37
14659,-73.93366999999999,40.70395,15
14660,-73.95961,40.81045,182
14661,-73.97004,40.78638,8
14662,-73.93267,40.68165,6
14663,-73.96576,40.75438,1
14664,-73.94077,40.71308,15
14665,-73.936,40.850429999999996,73
14666,-73.96155999999999,40.79795,8
14667,-73.96141,40.79908,8
14668,-73.98645,40.713029999999996,39
14669,-73.97166,40.79828,8
14670,-73.99247,40.6717,109
14671,-73.95196999999999,40.71117,15
14672,-73.98195,40.74596,1
14673,-73.98111999999999,40.7455,1
14674,-74.0344,40.617309999999996,575
14675,-73.96222,40.76105,62
14676,-73.95795,40.71826,15
14677,-73.94612,40.671690000000005,18
14678,-73.9995,40.714690000000004,9
14679,-73.9649,40.75615,1
14680,-73.96484,40.75505,1
14681,-73.97199,40.74754,5
14682,-73.95735,40.78465,62
14683,-73.99229,40.767140000000005,7
14684,-73.98362,40.718540000000004,39
14685,-73.93959,40.76485,46
14686,-73.94071,40.70878,15
14687,-73.97267,40.7906,8
14688,-73.93585999999999,40.68023,6
14689,-73.93444000000001,40.70357,15
14690,-73.99566,40.71222,342
14691,-73.98999,40.68792,158
14692,-73.99571999999999,40.71885,241
14693,-73.97771,40.74296,54
14694,-73.91574,40.69019,37
14695,-73.97995,40.73737,494
14696,-73.97724000000001,40.74742,5
14697,-73.99228000000001,40.75573,7
14698,-73.94749,40.705890000000004,15
14699,-73.87559,40.77107,1162
14700,-73.991,40.76406,7
14701,-73.94475,40.83122,2
14702,-73.99573000000001,40.719570000000004,241
14703,-73.97906,40.74053,54
14704,-73.98222,40.65959,25
14705,-73.91923,40.7364,161
14706,-73.99525,40.68874,142
14707,-73.97069,40.68465,16
14708,-73.90781,40.77536,218
14709,-73.90932,40.771229999999996,218
14710,-73.94,40.83463,73
14711,-73.95705,40.7687,62
14712,-73.94693000000001,40.64583,246
14713,-73.96231999999999,40.67815,18
14714,-73.94064,40.84398,73
14715,-73.90639,40.9008,3809
14716,-73.93901,40.84326,73
14717,-73.93518,40.698679999999996,37
14718,-73.93849,40.84248,73
14719,-73.93585,40.8481,73
14720,-73.98635,40.72868,29
14721,-73.98878,40.719359999999995,39
14722,-73.90098,40.8787,309
14723,-73.95568,40.7307,32
14724,-73.97769,40.76453,1
14725,-73.96166,40.81377,182
14726,-73.98568,40.73955,223
14727,-73.932,40.68486,6
14728,-73.95308,40.803059999999995,2
14729,-73.9653,40.713,15
14730,-73.96491999999999,40.68112,63
14731,-73.98493,40.720929999999996,39
14732,-73.94655,40.781259999999996,62
14733,-73.96815,40.756879999999995,1
14734,-73.81633000000001,40.760490000000004,143
14735,-73.99886,40.72818,234
14736,-73.93706,40.83441,73
14737,-73.96503,40.75605,1
14738,-73.94211,40.71228,15
14739,-73.95340999999999,40.80069,2
14740,-73.96753000000001,40.75589,1
14741,-73.96969,40.64841,38
14742,-73.91762,40.7588,257
14743,-73.92766999999999,40.70478,37
14744,-73.96251,40.67727,18
14745,-73.94321,40.69207,6
14746,-73.94354,40.717620000000004,15
14747,-73.78206999999999,40.72191,6053
14748,-73.91938,40.8183,14748
14749,-73.98533,40.67553,109
14750,-73.94861999999999,40.77933,62
14751,-73.94345,40.69165,6
14752,-73.98128,40.73458,494
14753,-73.92181,40.630520000000004,136
14754,-73.98911,40.72005,39
14755,-73.94234,40.71976,15
14756,-74.00102,40.72616,59
14757,-73.98062,40.78629,8
14758,-73.94243,40.807970000000005,2
14759,-73.81652,40.58587,367
14760,-73.90386,40.77687,218
14761,-73.97026,40.78833,8
14762,-73.98321999999999,40.7318,494
14763,-73.98259,40.69789,1689
14764,-73.97484,40.67821,21
14765,-73.98807,40.7783,8
14766,-73.95505,40.77688,62
14767,-73.97991999999999,40.74021,54
14768,-73.98215,40.7824,8
14769,-73.98986,40.74866,17
14770,-73.84173,40.72227,403
14771,-73.78414000000001,40.85139,2105
14772,-73.98995,40.71674,9
14773,-73.94904,40.776540000000004,62
14774,-73.94004,40.72435,32
14775,-73.99091,40.71555,9
14776,-73.95891,40.69144,6
14777,-73.94469000000001,40.68205,6
14778,-73.98371999999999,40.72025,39
14779,-73.94088,40.67031,18
14780,-73.95203000000001,40.68795,6
14781,-73.96217,40.760870000000004,62
14782,-73.91882,40.69473,37
14783,-73.95917,40.75977,62
14784,-74.00347,40.64997,608
14785,-73.94854000000001,40.70998,15
14786,-73.96755,40.76798,62
14787,-73.86193,40.82442,2983
14788,-73.98406,40.72573,29
14789,-73.95284000000001,40.78002,62
14790,-73.95515,40.71588,15
14791,-73.9169,40.70153,37
14792,-73.93478,40.68353,6
14793,-73.98991,40.77609,8
14794,-73.98042,40.64188,0
14795,-73.97083,40.6876,16
14796,-73.9878,40.778890000000004,8
14797,-73.98748,40.72428,29
14798,-73.9904,40.670609999999996,109
14799,-73.95189,40.71765,15
14800,-73.90852,40.76207,257
14801,-73.9804,40.74168,54
14802,-73.99189,40.722229999999996,39
14803,-73.98029,40.74044,54
14804,-73.98445,40.73082,29
14805,-73.9515,40.7258,32
14806,-73.96575,40.79469,8
14807,-73.94461,40.8284,2
14808,-73.94628,40.81327,2
14809,-73.99265,40.75705,7
14810,-73.93645,40.85029,73
14811,-73.99304000000001,40.75926,7
14812,-73.92045999999999,40.767109999999995,257
14813,-73.87508000000001,40.74297,650
14814,-73.94622,40.81613,2
14815,-73.97346999999999,40.69014,16
14816,-73.94288,40.8249,2
14817,-73.93066,40.69862,37
14818,-73.94124000000001,40.72522,32
14819,-73.95021,40.67073,18
14820,-73.95263,40.77559,62
14821,-74.00596999999999,40.70666,174
14822,-73.96593,40.75639,1
14823,-73.96257,40.770340000000004,62
14824,-73.98949,40.75892,7
14825,-73.95756999999999,40.721379999999996,15
14826,-73.96464,40.71813,15
14827,-74.00789,40.73405,14
14828,-73.98028000000001,40.735859999999995,494
14829,-73.96200999999999,40.69388,3
14830,-73.98872,40.76235,7
14831,-74.07373,40.62375,866
14832,-73.96129,40.757540000000006,1
14833,-73.96744,40.75387,1
14834,-73.98039,40.741279999999996,54
14835,-73.9281,40.8199,610
14836,-73.96835,40.75573,1
14837,-73.95388,40.57891,671
14838,-73.94247,40.672,18
14839,-73.98773,40.667359999999995,12
14840,-73.96705,40.6954,3
14841,-73.98336,40.729409999999994,29
14842,-74.00111,40.72815,234
14843,-73.9087,40.691720000000004,37
14844,-73.90998,40.6913,37
14845,-73.90968000000001,40.69164,37
14846,-73.95259,40.82066,2
14847,-73.9346,40.79945,4
14848,-73.9282,40.73949,161
14849,-73.9175,40.70663,37
14850,-73.87496,40.74517,650
14851,-73.94868000000001,40.82884,2
14852,-73.96158,40.77815,62
14853,-73.98716999999999,40.72547,29
14854,-73.99285,40.76226,7
14855,-73.94209000000001,40.66898,18
14856,-73.93247,40.67091,18
14857,-73.94882,40.661559999999994,45
14858,-73.90858,40.81778,1069
14859,-73.99439,40.764520000000005,7
14860,-73.97703,40.778259999999996,8
14861,-73.94489,40.83155,2
14862,-73.94118,40.844429999999996,73
14863,-73.99495999999999,40.73573,234
14864,-73.99893,40.687059999999995,142
14865,-73.98079,40.74773,5
14866,-73.95469,40.8014,2
14867,-73.94924,40.657990000000005,45
14868,-73.95822,40.57844,671
14869,-73.91175,40.767920000000004,257
14870,-73.94791,40.65842,45
14871,-73.94466,40.68265,6
14872,-73.96128,40.80109,8
14873,-73.9531,40.68407,6
14874,-73.93569000000001,40.67228,18
14875,-73.96424,40.75561,1
14876,-73.95331999999999,40.78226,62
14877,-73.95271,40.67386,18
14878,-73.98822,40.66485,12
14879,-73.9554,40.77189,62
14880,-73.95265,40.82443,2
14881,-73.97763,40.68906,16
14882,-73.98056,40.690059999999995,16
14883,-73.97916,40.66873,21
14884,-73.99481,40.72295,419
14885,-73.94313000000001,40.81118,2
14886,-73.947,40.71118,15
14887,-73.93215,40.76079,46
14888,-73.94118,40.694140000000004,6
14889,-73.99122,40.66162,608
14890,-73.87376,40.74624,650
14891,-74.00385,40.73892,14
14892,-73.97707,40.78484,8
14893,-73.92067,40.69931,37
14894,-73.90199,40.75631,77
14895,-74.00121,40.68912,976
14896,-73.87912,40.769690000000004,1162
14897,-73.91906,40.68738,6
14898,-73.95443,40.6559,45
14899,-73.9478,40.82325,2
14900,-73.98040999999999,40.73755,494
14901,-73.94994,40.66429,18
14902,-74.00445,40.6311,1564
14903,-73.98846999999999,40.664320000000004,12
14904,-73.94315999999999,40.78583,4
14905,-73.96956,40.7566,1
14906,-73.9895,40.74341,223
14907,-73.98821,40.720490000000005,39
14908,-73.97896,40.74025,54
14909,-73.95172,40.67237,18
14910,-73.95081,40.66146,45
14911,-73.98355,40.77727,8
14912,-73.96988,40.79622,8
14913,-74.01616,40.70544,174
14914,-73.95241,40.689,6
14915,-73.94764,40.79533,4
14916,-73.94532,40.83039,2
14917,-73.91685,40.743559999999995,161
14918,-73.94072,40.70523,15
14919,-73.9886,40.73065,29
14920,-73.98016,40.743809999999996,54
14921,-73.97197,40.64225,0
14922,-73.93885,40.816159999999996,2
14923,-73.94006999999999,40.70807,15
14924,-73.98064000000001,40.72852,29
14925,-73.91866,40.74156,161
14926,-73.97993000000001,40.72099,29
14927,-73.98268,40.697959999999995,1689
14928,-73.95428000000001,40.71079,15
14929,-74.00936,40.71111,174
14930,-74.00113,40.74392,17
14931,-73.95379,40.82403,2
14932,-73.98524,40.73062,29
14933,-73.99033,40.76362,7
14934,-73.88254,40.87925,4035
14935,-73.99818,40.76072,7
14936,-73.94740999999999,40.78967,4
14937,-73.97974,40.68125,21
14938,-73.98281,40.72804,29
14939,-74.00549000000001,40.733540000000005,14
14940,-73.93966,40.65146,246
14941,-73.96122,40.66275,45
14942,-73.96625999999999,40.800290000000004,8
14943,-73.98108,40.77248,8
14944,-73.95917,40.69178,6
14945,-73.95340999999999,40.82247,2
14946,-73.99864000000001,40.76078,7
14947,-73.92724,40.86087,26
14948,-73.98418000000001,40.70211,1033
14949,-73.95619,40.77384,62
14950,-73.92375,40.70578,37
14951,-73.98982,40.73987,223
14952,-73.91377,40.76487,257
14953,-73.88814,40.636720000000004,1070
14954,-73.93937,40.81487,2
14955,-74.00392,40.73146,14
14956,-73.9325,40.795559999999995,4
14957,-73.95785,40.71283,15
14958,-73.94287,40.66952,18
14959,-73.92165,40.70518,37
14960,-73.97964,40.720929999999996,29
14961,-73.94976,40.806779999999996,2
14962,-73.93504,40.69175,6
14963,-73.9654,40.63397,38
14964,-73.94629,40.686,6
14965,-73.95432,40.67765,18
14966,-74.01035,40.72671,59
14967,-73.92509,40.67958,6
14968,-73.94306,40.832879999999996,73
14969,-73.95913,40.67807,18
14970,-74.00485,40.71893,587
14971,-73.97173000000001,40.79466,8
14972,-73.8304,40.70375,1802
14973,-73.99956999999999,40.72064,59
14974,-73.95128000000001,40.67832,18
14975,-73.95779,40.71178,15
14976,-73.97516,40.68762,16
14977,-73.9851,40.76594,7
14978,-73.98826,40.78079,8
14979,-74.00173000000001,40.73178,14
14980,-73.96038,40.64117,38
14981,-73.91516,40.68285,6
14982,-73.9106,40.7024,181
14983,-73.98314,40.70328,1033
14984,-73.94272,40.80012,4
14985,-73.95817,40.635490000000004,38
14986,-73.94440999999999,40.70878,15
14987,-73.9974,40.72289,59
14988,-73.98057,40.67549,21
14989,-73.93748000000001,40.71541,15
14990,-73.9487,40.78825,4
14991,-73.95427,40.80403,2
14992,-73.9857,40.72548,29
14993,-73.99331,40.75519,7
14994,-73.98088,40.72175,29
14995,-73.92233,40.76088,257
14996,-73.94928,40.79665,4
14997,-73.95755,40.74284,46
14998,-73.95454000000001,40.80477,2
14999,-73.95698,40.63836,38
15000,-73.92126999999999,40.70487,37
15001,-73.95156999999999,40.67324,18
15002,-73.98823,40.729820000000004,29
15003,-73.94736,40.7887,4
15004,-73.91014,40.8522,1193
15005,-73.95837,40.712140000000005,15
15006,-74.01178,40.678490000000004,2258
15007,-73.9666,40.68517,3
